source,target,length
9246500465_,9246500469_,6.853
9268209091_,9268209092_,10.0
9268209092_,9268209098_,91.545
9268209092_,9268209104_,37.403000000000006
9268209098_,9268209104_,26.529999999999998
9268209098_,9268209104_,55.586
10074518830_,10074518831_,40.733999999999995
10074518830_,10074518839_,27.062
10074518830_,10074518838_,47.42
10565963998_,10565964001_,22.081
10565964001_,10566015716_,2.606
10565964001_,10565964008_,9.967
10565964008_,10566015717_,2.592
10566015716_,10566015717_,10.739
10899299983_,10899299984_,5.305
10924197720_,10924197721_,43.56
