id,latitude,longitude,code
620_,-0.2184771000000021,51.518566599999986,2253
622_,-0.21800130000000018,51.519049499999994,2253
5420_,-0.21834440000000052,51.51833009999999,2253
8051_,-0.21748619999999919,51.518967800000006,2253
621_,-0.21940240000000022,51.5201205,2309
623_,-0.2214023999999994,51.5195744,2364
5414_,-0.2212882000000018,51.51937419999998,2364
5415_,-0.2216696999999999,51.520035899999996,2364
12418_,-0.22211040000000112,51.5191938,2364
5411_,-0.22378870000000084,51.51994809999999,2419
5412_,-0.22405900000000126,51.51997169999998,2419
5413_,-0.22411580000000073,51.52010489999999,2419
12417_,-0.22294560000000058,51.51924,2419
8163_,-0.21651730000000055,51.51721719999998,2197
631_,-0.21761350000000032,51.51439409999999,2249
632_,-0.21804700000000163,51.5144395,2249
633_,-0.21762230000000124,51.51427679999999,2249
7370_,-0.21894400000000008,51.5139412,2249
634_,-0.21756330000000013,51.51506929999998,2250
